Dataset,Path,Country,Country ISO Code,Topic,Subtopic,Indicator,Description,Source,Uri,Year,Month,Unit,Date,Value
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1943,1,Thousand metric tons of carbon,1943-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1944,1,Thousand metric tons of carbon,1944-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1945,1,Thousand metric tons of carbon,1945-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1946,1,Thousand metric tons of carbon,1946-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1947,1,Thousand metric tons of carbon,1947-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1948,1,Thousand metric tons of carbon,1948-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1949,1,Thousand metric tons of carbon,1949-01-01,0
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1950,1,Thousand metric tons of carbon,1950-01-01,8100
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1951,1,Thousand metric tons of carbon,1951-01-01,10253
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1952,1,Thousand metric tons of carbon,1952-01-01,10784
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1953,1,Thousand metric tons of carbon,1953-01-01,10973
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1954,1,Thousand metric tons of carbon,1954-01-01,10060
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1955,1,Thousand metric tons of carbon,1955-01-01,10842
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1956,1,Thousand metric tons of carbon,1956-01-01,11367
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1957,1,Thousand metric tons of carbon,1957-01-01,12961
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1958,1,Thousand metric tons of carbon,1958-01-01,11546
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1959,1,Thousand metric tons of carbon,1959-01-01,11623
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1960,1,Thousand metric tons of carbon,1960-01-01,11648
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1961,1,Thousand metric tons of carbon,1961-01-01,11918
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1962,1,Thousand metric tons of carbon,1962-01-01,11335
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1963,1,Thousand metric tons of carbon,1963-01-01,10425
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1964,1,Thousand metric tons of carbon,1964-01-01,10848
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1965,1,Thousand metric tons of carbon,1965-01-01,10627
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1966,1,Thousand metric tons of carbon,1966-01-01,11697
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1967,1,Thousand metric tons of carbon,1967-01-01,13196
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1968,1,Thousand metric tons of carbon,1968-01-01,14224
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1969,1,Thousand metric tons of carbon,1969-01-01,12374
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1970,1,Thousand metric tons of carbon,1970-01-01,13270
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1971,1,Thousand metric tons of carbon,1971-01-01,12774
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1972,1,Thousand metric tons of carbon,1972-01-01,12584
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1973,1,Thousand metric tons of carbon,1973-01-01,14614
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1974,1,Thousand metric tons of carbon,1974-01-01,14475
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1975,1,Thousand metric tons of carbon,1975-01-01,14355
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1976,1,Thousand metric tons of carbon,1976-01-01,16780
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1977,1,Thousand metric tons of carbon,1977-01-01,20623
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1978,1,Thousand metric tons of carbon,1978-01-01,23859
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1979,1,Thousand metric tons of carbon,1979-01-01,26979
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1980,1,Thousand metric tons of carbon,1980-01-01,30191
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1981,1,Thousand metric tons of carbon,1981-01-01,27835
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1982,1,Thousand metric tons of carbon,1982-01-01,23252
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1983,1,Thousand metric tons of carbon,1983-01-01,21424
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1984,1,Thousand metric tons of carbon,1984-01-01,21704
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1985,1,Thousand metric tons of carbon,1985-01-01,21032
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1986,1,Thousand metric tons of carbon,1986-01-01,20779
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1987,1,Thousand metric tons of carbon,1987-01-01,21517
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1988,1,Thousand metric tons of carbon,1988-01-01,23133
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1989,1,Thousand metric tons of carbon,1989-01-01,25070
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1990,1,Thousand metric tons of carbon,1990-01-01,35600
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1991,1,Thousand metric tons of carbon,1991-01-01,37321
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1992,1,Thousand metric tons of carbon,1992-01-01,39201
CDIACGNCO2015,location=US;variable=KN.BNF;Frequency=A,United States of America,US,Environment,CO2 Emissions from Fossil-fuel,CO2 emissions from bunker fuels,,CDIAC,https://knoema.com/atlas/United-States-of-America/topics/Environment/CO2-Emissions-from-Fossil-fuel/CO2-emissions-from-bunker-fuels,1993,1,Thousand metric tons of carbon,1993-01-01,36039
